MovieID,Title,KoreanTitle,Plot,ReleaseYear,RunningTime,GradeID,GradeInKoreaID,Poster,ReleaseDateInKorea,BoxOfficeWWGross,BoxOfficeUSGross,Budget,OriginalAuthor,OriginalSource
333,"The Gatekeepers",게이트키퍼스,"A documentary featuring interviews with all surviving former heads of Shin Bet, the Israeli security agency whose activities and membership are closely held state secrets.",2012,101,2,NULL,TheGatekeepers.jpg,NULL,0,0,0,NULL,NULL
334,"How to Survive a Plague","전염병 생존 방법","The story of two coalitions -- ACT UP and TAG (Treatment Action Group) -- whose activism and innovation turned AIDS from a death sentence into a manageable condition.",2012,110,7,NULL,HowtoSurviveaPlague.jpg,1900-01-01,0,0,0,NULL,NULL
335,"The Invisible War","또 다른 전쟁","An investigative documentary about the epidemic of rape of soldiers within the US military.",2012,93,7,NULL,TheInvisibleWar.jpg,NULL,0,0,0,NULL,NULL
336,"War Witch",르벨,"Somewhere in Sub-Saharan Africa, Komona, a 14-year-old girl, tells her unborn child growing inside her the story of her life since she has been at war. Everything started when she was abducted by the rebel army at the age of 12.",2012,90,7,NULL,WarWitch.jpg,NULL,0,0,0,NULL,NULL
337,No,노,"An ad executive comes up with a campaign to defeat Augusto Pinochet in Chile‘s 1988 referendum.",2012,118,7,NULL,No.jpg,1900-01-01,0,0,0,NULL,NULL
338,"A Royal Affair","로얄 어페어","A young queen, who is married to an insane king, falls secretly in love with her physician - and together they start a revolution that changes a nation forever.",2012,137,7,NULL,ARoyalAffair.jpg,NULL,7594693,1546761,0,NULL,NULL
339,Kon-Tiki,콘-티키,"Legendary explorer Thor Heyerdal‘s epic 4,300-mile crossing of the Pacific on a balsawood raft in 1947, in an effort to prove that it was possible for South Americans to settle in Polynesia in pre-Columbian times.",2012,118,7,NULL,Kon-Tiki.jpg,NULL,22842887,1517410,16600000,NULL,NULL
340,Brave,"메리다와 마법의 숲","괄괄한 성격의 스코틀랜드 공주가 세 귀족의 분노를 자극하고 소원을 잘못 빌어 세상이 엉망이 된다. 그녀는 이세 잘못을 수습해야 만 한다.",2012,93,3,1,Brave.jpg,2012-09-27,538983207,237283207,185000000,NULL,NULL
341,Frankenweenie,프랑켄위니,"Young Victor conducts a science experiment to bring his beloved dog Sparky back to life, only to face unintended, sometimes monstrous, consequences.",2012,87,3,NULL,Frankenweenie.jpg,NULL,81491068,35291068,39000000,NULL,NULL
342,ParaNorman,파라노만,"A misunderstood boy takes on ghosts, zombies and grown-ups to save his town from a centuries-old curse.",2012,92,3,NULL,ParaNorman.jpg,NULL,107139399,56003051,60000000,NULL,NULL
343,"The Pirates! Band of Misfits","허당 해적단","Pirate Captain sets out on a mission to defeat his rivals Black Bellamy and Cutlass Liz for the Pirate of the year Award. The quest takes Captain and his crew from the shores of Blood Island to the foggy streets of Victorian London.",2012,88,3,NULL,ThePiratesBandofMisfits.jpg,NULL,123054041,31051126,55000000,NULL,NULL
344,"Wreck-It Ralph","주먹왕 랄프","A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.",2012,101,3,NULL,Wreck-ItRalph.jpg,NULL,471222889,189422889,165000000,NULL,NULL
345,"Avengers: Age of Ultron","어벤저스: 에이지 오브 울트론","토니 스타크는 하이드라를 쫒던 중 치타우리 셉터를 탈환하고, 이를 이용하여 인류의 평화를 위한 인공지능을 만들려고 한다. 하지만 잘못된 일로 인해 인류를 말살하는 것이 목표인 울트론이 탄생하게 된다. 이를 막는 것은 어벤저스에 달려 있다.",2015,141,2,2,AvengersAgeOfUltron.jpg,2015-04-23,1388522000,455222000,250000000,NULL,NULL
346,"Captain America: The First Avenger","퍼스트 어벤져","2차 세계대전 당시, 군 입대 신체검사에서 번번히 탈락한 스티브 로저스는 수퍼 솔저 혈청을 맞고 캡틴 아메리카로 거듭나 나찌의 과학 부서인 하이드라와 싸우게 된다.",2011,124,2,2,CaptainAmericaTheFirstAvenger.jpg,2011-07-28,370569774,176654505,140000000,NULL,NULL
347,"Warm Bodies","웜 바디스","특이한 한 좀비가 한 소녀를 구한 후, 한 좀비와 한 소녀는 좀비가 창궐한 세상 전체를 변화시킬 수 있는 특별한 관계에 빠진다.",2013,98,2,3,WarmBodies.jpg,2013-03-14,116980662,66380662,35000000,NULL,NULL
348,"The Deep Blue Sea","더 딮 블루 씨","영국에서 판사로 일하고 있는 윌리엄의 아내 헤스터는 답답한 결혼 생활을 이어가고 있다. 그러던 중 그녀는 왕실 비행기 조종사로 일하는 프레디를 만나 자기 파괴적인 사랑에 빠지게 된다. 깊어져 가는 소유욕은 집착을 낳고, 이 치명적 사랑은 결국 파멸로 치닿기 시작한다.",2011,98,1,NULL,TheDeepBlueSea.jpg,2015-04-23,1126525,1126525,0,NULL,NULL
349,"Jurassic World","쥬라기 월드","쥬라기 공원(1993년)에서 20여년이 지난 후, 이슬라 누블라는설립자 존 해먼드의 유지를 받들어 쥬라기 월드라는 공룡 테마파크가 되어 개장했다. 10년동안 운영한 결과 방문자는 감소하고, 이를 만회하기 위해 방문자가 흥미있어 할만한 새로운 어트랙션이 만들어진다. 이는 무서운 일을 초래한다.",2015,124,2,2,JurassicWorld.jpg,2015-06-11,1670400637,652270625,150000000,"마이클 클라이튼","소설 <쥬라기 공원>"
350,Thor,"토르: 천둥의 신","강력하지만 오만한 신 토르는 아스가르드에서 쫒겨나 힘을 잃고 자신의 존재를 증명해야 하는 인간 세상인 미스가르드(지구)로 오게 된다.",2011,115,2,2,Thor.jpg,2011-04-28,449326618,181030624,150000000,NULL,NULL
351,"Thor: The Dark World","토르: 다크월드","제인 포스터가 강력한 물질에 감염되자 토르는 이를 보호하고 다크엘프가 이를 차지하는 것을 방지하기 위해 미스가르드로 되돌아 온다.",2013,112,2,2,ThorTheDarkWorld.jpg,2013-10-30,644783140,206362140,170000000,NULL,NULL
352,"Terminator Genisys","터미네이터 제네시스","새로운 시간에서 자신을 찾은 카일 리스는 존 코너의 어머니 사라 코너와 노화된 터미네이터와 팀을 이뤄 미래의 두려움, "심판의 날"을 중지시키려 한다. 한편 2029년, 존 코너는 저항군을 이끌며 스카이넷과 마지막 전쟁을 치른다.",2015,126,2,3,TerminatorGenisys.jpg,2015-07-16,0,0,0,NULL,NULL
353,"The Departed",디파티드,"잠복근무 중인 경찰과 신분을 속이고 경찰이 된 아이리쉬 갱이 서로의 정체를 알아내기 위해  사투를 벌이게 된다.",2006,151,1,3,TheDeparted.jpg,2006-11-23,289847354,132384315,90000000,NULL,NULL
354,Babel,바벨,"모로코 사막으로 여행을 떠난 부부에게 비극이 닥치고, 이는 다른 네 가족의 이야기와 엮여 또 다른 비극이 된다.",2006,143,1,NULL,Babel.jpg,2007-02-22,135330182,34302837,25000000,NULL,NULL
355,"Letters from Iwo Jima","이오지마에서 온 편지","미국과 일본의 세계 2차 대전중 이오지마에서 벌어진 전투이야기로, 일본인의 관점에서 본 이야기.",2006,141,1,NULL,LettersfromIwoJima.jpg,1900-01-01,68673228,13756082,19000000,NULL,NULL
356,"Little Miss Sunshine","리틀 미스 선샤인","A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.",2006,101,1,NULL,LittleMissSunshine.jpg,2006-12-21,100523181,59891098,8000000,NULL,NULL
357,"The Queen","더 퀸","다이아나 공주가 죽은 후, 엘리자베스 2세는 왜 그녀의 반응을 아무도 예측할 수 없었는지 고민한다.",2006,103,2,2,TheQueen.jpg,2006-12-21,123384128,56441711,9800000,NULL,NULL
358,"The Last King of Scotland","라스트 킹","잔인한 우간다의 독재자 이디 아민 정권의 실제 이야기로, 소설 <The Last King of Scotland>의 영화화",2006,123,1,4,TheLastKingofScotland.jpg,2006-08-02,48363516,17606684,6000000,NULL,NULL
359,"Blood Diamond","블러드 다이아몬드","어부, 밀수업자, 다이어몬드 산업 신디케이트가 아프리카의 다이어몬드를 차지하기 위해 불법적인 일을 하게된다.",2006,143,1,NULL,BloodDiamond.jpg,2007-01-11,171407179,57377916,100000000,NULL,NULL
360,"Half Nelson","하프 넬슨","An inner-city junior high school teacher with a drug habit forms an unlikely friendship with one of his students after she discovers his secret.",2006,106,1,NULL,HalfNelson.jpg,2012-11-22,4660481,2697938,700000,NULL,NULL
361,"The Pursuit of Happyness","행복을 찾아서","A struggling salesman takes custody of his son as he‘s poised to begin a life-changing professional endeavor.",2006,117,2,NULL,ThePursuitofHappyness.jpg,2012-11-22,307077295,163566459,55000000,NULL,NULL
362,Venus,비너스,"Life for a pair of veteran actors gets turned upside down after they meet a brash teenager.",2006,95,2,NULL,Venus.jpg,2012-11-22,7261490,3347411,3000000,NULL,NULL
363,"The Devil Wears Prada","악마는 프라다를 입는다","똑똑하지만 합리적인 사회 초년생 앤디는 까다롭기로 소문난 패션 잡지 편집장 미란다 프로스트의 비서 일을 시작한다.",2006,109,2,2,TheDevilWearsPrada.jpg,2006-10-25,326551094,124740460,35000000,NULL,NULL
364,"Little Children","리틀 칠드런","The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations in suburban Connecticut.",2006,136,1,NULL,LittleChildren.jpg,2007-02-15,14821658,5463019,26000000,NULL,NULL
365,"Notes on a Scandal","노트 온 스캔들","A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new "friend" also go well beyond platonic friendship.",2006,92,1,NULL,NotesonaScandal.jpg,2006-10-03,49752391,17510118,15000000,NULL,NULL
366,Volver,귀향,"After her death, a mother returns to her home town in order to fix the situations she couldn‘t resolve during her life.",2006,121,1,NULL,Volver.jpg,2006-09-21,85585177,12899867,0,NULL,NULL
367,Dreamgirls,드림걸스,"흑인 여성 3인조 소울 가수가 1960년대 초 팝 차트로 건너가는 과정에서 각자의 개인적인 어려움에 직면한다.",2006,130,2,3,Dreamgirls.jpg,2007-02-22,154937680,103365956,70000000,NULL,NULL
368,"United 93","플라이트 93","A real time account of the events on United Flight 93, one of the planes hijacked on 9/11 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.",2006,111,1,NULL,United93.jpg,2006-09-07,76286096,31483450,15000000,NULL,NULL
369,"Pan‘s Labyrinth","판의 미로 - 오필리아와 세 개의 열쇠","1944년 팔랑헤 정권하의 스페인에서, 가학적인 군인의 수양딸인 책을 좋아하는 소녀는 기괴한 곳으로 탈출하지만 판타지 세계에 사로잡한다.",2006,118,1,NULL,PansLabyrinth.jpg,2006-11-30,83258226,37634615,19000000,NULL,NULL
370,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan","보랏 : 카자흐스탄 킹카의 미국문화 빨아 들이기","Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson.",2006,84,1,NULL,BoratCulturalLearningsofAmericaforMakeBenefitGloriousNationofKKazakhstan.jpg,2007-01-25,261572744,128505958,18000000,NULL,NULL
371,"Children of Men","칠드런 오브 맨","In 2027, in a chaotic world in which women have become somehow infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.",2006,109,1,NULL,ChildrenofMen.jpg,2006-11-03,69959751,35552383,76000000,NULL,NULL
372,"The Black Dahlia","블랙 달리아","Two policemen see their personal and professional lives fall apart in the wake of the "Black Dahlia" murder investigation.",2006,121,1,4,TheBlackDahlia.jpg,2007-11-01,49332692,22545080,50000000,NULL,NULL
373,"The Illusionist",일루셔니스트,"In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.",2006,110,2,NULL,TheIllusionist.jpg,2007-03-08,87892388,39868642,16500000,NULL,NULL
